2,-0.05,-0.04,1.14,3.93,32.0,0.614
3,-0.05,-0.04,1.15,3.93,32.0,0.614
4,-0.05,-0.04,1.14,3.93,32.0,0.614
5,-0.05,-0.04,1.15,3.93,32.0,0.614
6,-0.04,-0.04,1.14,3.93,32.0,0.614
7,-0.05,-0.04,1.14,3.93,32.0,0.614
8,-0.05,-0.04,1.14,3.93,32.0,0.614
9,-0.05,-0.04,1.15,3.93,32.0,0.614
C,-0.05,-0.04,1.15,3.93,32.0,0.614
0,-0.05,-0.04,1.14,3.93,32.0,0.614
1,-0.05,-0.04,1.14,3.93,32.0,0.614
2,-0.05,-0.04,1.15,3.93,32.0,0.614
3,-0.05,-0.04,1.14,3.93,32.2,0.614
4,-0.05,-0.04,1.15,3.93,32.0,0.614
5,-0.05,-0.04,1.14,3.93,32.0,0.614
6,-0.05,-0.04,1.14,3.93,32.0,0.618
7,-0.05,-0.04,1.14,3.93,32.0,0.618
8,-0.04,-0.03,1.14,3.93,32.0,0.614
9,-0.05,-0.03,1.14,3.93,32.0,0.614
C,-0.05,-0.04,1.14,3.93,32.0,0.618
0,-0.05,-0.04,1.14,3.93,32.0,0.617
1,-0.05,-0.03,1.14,3.93,32.0,0.618
2,-0.05,-0.03,1.14,3.93,32.0,0.618
3,-0.05,-0.04,1.14,3.93,32.0,0.614
4,-0.05,-0.04,1.15,3.93,32.0,0.618
5,-0.05,-0.04,1.14,3.93,32.0,0.618
6,-0.05,-0.04,1.14,3.93,32.0,0.617
7,-0.05,-0.04,1.14,3.93,32.0,0.621
8,-0.05,-0.04,1.15,3.93,32.0,0.621
9,-0.04,-0.04,1.14,3.93,32.0,0.621
C,-0.05,-0.04,1.14,3.93,32.0,0.621
0,-0.05,-0.04,1.15,3.93,32.0,0.618
1,-0.04,-0.04,1.15,3.93,32.0,0.617
2,-0.05,-0.04,1.15,3.93,32.0,0.623
3,-0.05,-0.04,1.14,3.93,32.0,0.620
4,-0.05,-0.04,1.15,3.93,32.0,0.618
5,-0.05,-0.04,1.15,3.93,32.0,0.621
6,-0.04,-0.04,1.14,3.93,32.0,0.621
7,-0.05,-0.04,1.15,3.93,32.0,0.617
8,-0.05,-0.04,1.14,3.93,32.0,0.618
9,-0.05,-0.04,1.14,3.93,32.0,0.617
C,-0.05,-0.04,1.14,3.93,32.0,0.621
0,-0.05,-0.04,1.14,3.93,32.0,0.621
1,-0.05,-0.04,1.15,3.93,32.0,0.617
2,-0.05,-0.04,1.15,3.93,32.0,0.621
3,-0.05,-0.04,1.15,3.93,32.0,0.621
4,-0.05,-0.03,1.14,3.93,32.0,0.621
5,-0.05,-0.03,1.14,3.93,32.0,0.621
6,-0.04,-0.04,1.15,3.93,32.0,0.621
7,-0.05,-0.04,1.14,3.93,32.0,0.621
8,-0.05,-0.04,1.14,3.93,32.0,0.621
9,-0.05,-0.04,1.14,3.93,32.0,0.622
C,-0.05,-0.04,1.15,3.93,32.0,0.621
0,-0.05,-0.04,1.15,3.93,32.0,0.626
1,-0.05,-0.04,1.14,3.93,32.0,0.629
2,-0.05,-0.04,1.14,3.93,32.0,0.626
3,-0.05,-0.04,1.14,3.93,32.0,0.629
4,-0.04,-0.04,1.15,3.93,32.0,0.629
5,-0.05,-0.04,1.15,3.93,32.0,0.624
6,-0.05,-0.03,1.15,3.93,32.0,0.629
7,-0.05,-0.03,1.15,3.93,32.0,0.629
8,-0.05,-0.03,1.14,3.93,32.0,0.629
9,-0.05,-0.03,1.14,3.93,32.0,0.629
C,-0.04,-0.03,1.14,3.93,32.0,0.629
0,-0.05,-0.02,1.15,3.93,32.4,0.624
1,-0.05,-0.03,1.15,3.93,32.4,0.629
2,-0.05,-0.02,1.14,3.93,32.4,0.627
3,-0.05,-0.02,1.14,3.93,32.4,0.627
4,-0.05,-0.03,1.15,3.93,32.2,0.624
5,-0.05,-0.03,1.14,3.93,32.0,0.629
6,-0.05,-0.02,1.14,3.93,32.0,0.629
7,-0.05,-0.02,1.14,3.93,32.0,0.629
8,-0.05,-0.03,1.15,3.93,32.0,0.631
9,-0.05,-0.03,1.15,3.93,32.0,0.629
C,-0.05,-0.03,1.15,3.93,32.0,0.629
0,-0.05,-0.02,1.15,3.93,32.0,0.629
1,-0.04,-0.03,1.15,3.93,32.0,0.629
2,-0.05,-0.03,1.15,3.93,32.0,0.629
3,-0.05,-0.02,1.15,3.93,32.0,0.634
4,-0.05,-0.02,1.14,3.93,32.0,0.634
5,-0.05,-0.03,1.15,3.93,32.0,0.636
6,-0.05,-0.02,1.15,3.93,32.0,0.629
7,-0.05,-0.02,1.14,3.93,32.0,0.632
8,-0.05,-0.02,1.15,3.93,32.0,0.634
9,-0.05,-0.02,1.15,3.93,32.0,0.634
C,-0.05,-0.03,1.15,3.93,32.0,0.636
0,-0.05,-0.02,1.14,3.93,32.0,0.634
1,-0.05,-0.03,1.14,3.93,32.0,0.634
2,-0.05,-0.02,1.15,3.93,32.0,0.634
3,-0.05,-0.02,1.14,3.93,32.0,0.636
4,-0.05,-0.02,1.14,3.93,32.0,0.636
5,-0.04,-0.02,1.15,3.93,32.0,0.636
6,-0.05,-0.02,1.14,3.93,32.0,0.638
7,-0.04,-0.02,1.15,3.93,32.0,0.636
8,-0.04,-0.02,1.14,3.93,32.0,0.636
9,-0.04,-0.02,1.14,3.93,32.0,0.636
C,-0.04,-0.02,1.14,3.93,32.0,0.634
0,-0.05,-0.02,1.14,3.93,32.0,0.636
1,-0.04,-0.02,1.14,3.93,32.0,0.636
2,-0.05,-0.02,1.14,3.93,32.0,0.636
3,-0.05,-0.02,1.15,3.93,32.0,0.636
4,-0.05,-0.02,1.15,3.93,32.0,0.636
5,-0.05,-0.02,1.15,3.93,32.0,0.636
6,-0.05,-0.02,1.14,3.93,32.0,0.636
7,-0.04,-0.02,1.15,3.93,32.0,0.636
8,-0.04,-0.02,1.14,3.93,32.0,0.636
9,-0.05,-0.02,1.14,3.93,32.0,0.636
C,-0.05,-0.02,1.14,3.93,32.0,0.636
0,-0.04,-0.02,1.14,3.93,32.0,0.636
1,-0.05,-0.03,1.14,3.93,32.0,0.635
2,-0.05,-0.02,1.14,3.93,32.0,0.636
3,-0.05,-0.02,1.14,3.93,32.0,0.639
4,-0.05,-0.02,1.15,3.93,32.0,0.636
5,-0.05,-0.03,1.14,3.93,32.0,0.636
6,-0.04,-0.02,1.14,3.93,32.0,0.641
7,-0.04,-0.03,1.14,3.93,32.0,0.636
8,-0.05,-0.03,1.15,3.93,32.0,0.641
9,-0.05,-0.02,1.15,3.93,32.0,0.641
C,-0.05,-0.02,1.14,3.93,32.0,0.639
0,-0.05,-0.02,1.14,3.93,32.0,0.639
1,-0.05,-0.02,1.14,3.93,32.0,0.644
2,-0.05,-0.03,1.14,3.93,32.0,0.644
3,-0.05,-0.02,1.15,3.93,32.0,0.644
4,-0.05,-0.02,1.15,3.93,32.0,0.644
5,-0.05,-0.02,1.15,3.93,32.0,0.644
6,-0.05,-0.02,1.15,3.93,32.0,0.644
7,-0.04,-0.02,1.15,3.93,32.0,0.644
8,-0.05,-0.02,1.15,3.93,32.0,0.644
9,-0.05,-0.02,1.14,3.93,32.0,0.644
C,-0.05,-0.02,1.14,3.93,32.0,0.644
0,-0.05,-0.02,1.14,3.93,32.0,0.644
1,-0.06,-0.01,1.16,3.93,32.2,0.644
2,-0.05,-0.02,1.14,3.93,32.0,0.644
3,-0.05,-0.02,1.14,3.93,32.0,0.647
4,-0.05,-0.02,1.15,3.93,32.0,0.644
5,-0.05,-0.02,1.15,3.93,32.0,0.644
6,-0.05,-0.02,1.15,3.93,32.0,0.646
7,-0.05,-0.02,1.14,3.93,32.0,0.644
8,-0.05,-0.02,1.14,3.93,32.0,0.647
9,-0.04,-0.03,1.15,3.93,32.0,0.644
C,-0.04,-0.02,1.14,3.93,32.0,0.649
0,-0.05,-0.02,1.15,3.93,32.0,0.644
1,-0.05,-0.02,1.14,3.93,32.0,0.644
2,-0.05,-0.02,1.14,3.93,32.0,0.644
3,-0.05,-0.02,1.15,3.93,32.0,0.647
4,-0.05,-0.03,1.14,3.93,32.0,0.647
5,-0.05,-0.02,1.15,3.93,32.0,0.644
6,-0.05,-0.02,1.14,3.93,32.0,0.647
7,-0.04,-0.03,1.14,3.93,32.0,0.647
8,-0.05,-0.02,1.15,3.93,32.0,0.647
9,-0.05,-0.02,1.14,3.93,32.0,0.647
C,-0.04,-0.02,1.15,3.93,32.0,0.644
0,-0.05,-0.02,1.14,3.93,32.0,0.647
1,-0.05,-0.02,1.14,3.93,32.0,0.652
2,-0.05,-0.02,1.14,3.93,32.0,0.647
3,-0.05,-0.02,1.14,3.93,32.0,0.647
4,-0.05,-0.02,1.14,3.93,32.0,0.647
5,-0.04,-0.02,1.15,3.93,32.2,0.647
6,-0.05,-0.02,1.14,3.93,32.0,0.652
7,-0.05,-0.02,1.13,3.93,32.0,0.652
8,-0.05,-0.02,1.15,3.93,32.0,0.652
9,-0.04,-0.02,1.14,3.93,32.0,0.652
C,-0.04,-0.02,1.14,3.93,32.0,0.652
0,-0.05,-0.02,1.14,3.93,32.0,0.649
1,-0.05,-0.02,1.15,3.93,32.0,0.652
2,-0.04,-0.02,1.15,3.93,32.0,0.652
3,-0.05,-0.02,1.14,3.93,32.0,0.652
4,-0.04,-0.02,1.13,3.93,32.0,0.652
5,-0.04,-0.02,1.15,3.93,32.0,0.652
6,-0.05,-0.02,1.14,3.93,32.0,0.647
7,-0.05,-0.02,1.14,3.93,32.0,0.652
8,-0.05,-0.02,1.15,3.93,32.0,0.652
9,-0.05,-0.02,1.15,3.93,32.0,0.652
C,-0.05,-0.02,1.14,3.93,32.0,0.647
0,-0.05,-0.02,1.15,3.93,32.0,0.652
1,-0.05,-0.02,1.14,3.93,32.0,0.652
2,-0.05,-0.02,1.14,3.93,32.0,0.652
3,-0.05,-0.02,1.14,3.93,32.0,0.652
4,-0.05,-0.02,1.15,3.93,32.0,0.652
5,-0.05,-0.02,1.14,3.93,32.0,0.652
6,-0.05,-0.02,1.14,3.93,32.0,0.652
7,-0.05,-0.02,1.14,3.93,32.0,0.652
8,-0.05,-0.02,1.14,3.93,32.0,0.652
9,-0.04,-0.02,1.14,3.93,32.0,0.652
C,-0.05,-0.02,1.15,3.93,32.0,0.652
0,-0.05,-0.03,1.15,3.93,32.0,0.652
1,-0.05,-0.02,1.14,3.93,32.0,0.652
2,-0.05,-0.02,1.14,3.93,32.0,0.652
3,-0.05,-0.02,1.14,3.93,32.0,0.652
4,-0.05,-0.02,1.15,3.93,32.0,0.652
5,-0.05,-0.02,1.14,3.93,32.0,0.649
6,-0.05,-0.02,1.14,3.93,32.0,0.647
7,-0.05,-0.02,1.15,3.93,32.0,0.652
8,-0.06,-0.06,1.18,3.93,32.0,0.647
9,-0.04,-0.00,1.17,3.93,32.0,0.636
C,-0.03,0.08,1.11,3.93,32.0,0.629
0,-0.03,0.04,1.15,3.93,32.0,0.629
1,-0.02,0.08,1.14,3.93,32.0,0.614
2,-0.01,0.09,1.13,3.93,32.0,0.614
3,-0.02,0.07,1.15,3.93,32.0,0.611
4,-0.03,0.10,1.16,3.93,32.0,0.606
5,-0.02,0.07,1.14,3.93,32.0,0.611
6,-0.03,0.09,1.14,3.93,32.0,0.603
7,-0.02,0.09,1.12,3.93,32.0,0.603
8,-0.03,0.07,1.13,3.93,32.0,0.603
9,-0.04,0.07,1.15,3.93,32.0,0.599
C,-0.04,0.05,1.12,3.93,32.0,0.599
0,-0.04,0.00,1.16,3.93,32.2,0.594
1,-0.04,-0.00,1.14,3.93,32.2,0.599
2,-0.05,-0.04,1.14,3.93,32.2,0.599
3,-0.06,-0.05,1.15,3.93,32.0,0.614
4,-0.06,-0.04,1.13,3.93,32.0,0.629
5,-0.06,-0.04,1.14,3.93,32.0,0.636
6,-0.06,-0.03,1.15,3.93,32.0,0.639
7,-0.06,-0.03,1.14,3.93,32.0,0.636
8,-0.06,-0.03,1.14,3.93,32.0,0.629
9,-0.06,-0.02,1.14,3.93,32.0,0.629
C,-0.06,-0.03,1.15,3.93,32.2,0.629
0,-0.08,0.00,1.22,3.93,32.2,0.621
1,-0.02,0.11,1.12,3.93,32.0,0.603
2,-0.00,0.16,1.09,3.93,32.2,0.599
3,0.00,0.12,1.16,3.93,32.2,0.599
4,-0.00,0.09,1.16,3.93,32.0,0.606
5,0.00,0.08,1.13,3.93,32.2,0.606
6,-0.00,0.12,1.14,3.93,32.2,0.606
7,0.00,0.15,1.12,3.93,32.2,0.606
8,-0.03,0.16,1.17,3.93,32.0,0.599
9,-0.02,0.23,1.10,3.93,32.0,0.601
C,-0.04,0.24,1.14,3.93,32.0,0.599
0,-0.02,0.23,1.10,3.93,32.0,0.599
1,-0.03,0.21,1.14,3.93,32.0,0.601
2,-0.02,0.21,1.12,3.93,32.0,0.599
3,-0.02,0.22,1.12,3.93,32.0,0.594
4,-0.02,0.22,1.12,3.93,32.0,0.596
5,-0.00,0.27,1.21,3.93,32.0,0.614
6,-0.05,0.27,1.17,3.93,32.0,0.614
7,0.00,0.28,1.08,3.93,32.2,0.611
8,-0.00,0.19,1.09,3.93,32.0,0.609
9,0.00,0.41,1.22,3.93,32.0,0.609
C,-0.03,0.18,1.12,3.93,32.0,0.614
0,-0.00,0.20,1.14,3.93,32.2,0.614
1,0.00,0.24,1.08,3.93,32.0,0.614
2,-0.04,0.16,1.12,3.93,32.2,0.614
3,-0.04,0.14,1.10,3.93,32.0,0.611
4,-0.06,0.07,1.14,3.93,32.0,0.636
5,-0.06,0.02,1.14,3.93,32.0,0.641
6,-0.06,0.04,1.15,3.93,32.0,0.638
7,-0.06,0.04,1.14,3.93,32.2,0.641
8,-0.06,0.04,1.15,3.93,32.0,0.644
9,-0.06,0.03,1.15,3.93,32.2,0.644
C,-0.06,0.03,1.14,3.93,32.0,0.644
0,-0.06,0.04,1.15,3.93,32.0,0.644
1,-0.06,0.04,1.15,3.93,32.0,0.649
2,-0.06,0.03,1.15,3.93,32.0,0.647
3,-0.06,0.03,1.15,3.93,32.0,0.652
4,-0.06,0.04,1.14,3.93,32.0,0.652
5,-0.06,0.04,1.14,3.93,32.0,0.656
6,-0.06,0.03,1.15,3.93,32.0,0.659
7,-0.06,0.03,1.15,3.93,32.0,0.659
8,-0.06,0.04,1.15,3.93,32.0,0.659
9,-0.06,0.03,1.14,3.93,32.2,0.667
C,-0.06,0.03,1.15,3.93,32.0,0.667
0,-0.06,0.04,1.14,3.93,32.2,0.667
1,-0.06,0.04,1.15,3.93,32.0,0.670
2,-0.06,0.04,1.15,3.93,32.2,0.670
3,-0.06,0.04,1.15,3.93,32.2,0.670
4,-0.06,0.03,1.15,3.93,32.2,0.675
5,-0.06,0.03,1.14,3.93,32.2,0.675
6,-0.06,0.04,1.15,3.93,32.0,0.675
7,-0.06,0.04,1.15,3.93,32.0,0.675
8,-0.06,0.03,1.14,3.93,32.0,0.675
9,-0.06,0.03,1.14,3.93,32.0,0.672
C,-0.06,0.04,1.15,3.93,32.0,0.675
0,-0.06,0.03,1.14,3.93,32.0,0.675
1,-0.06,0.04,1.14,3.93,32.2,0.680
2,-0.06,0.03,1.14,3.93,32.2,0.675
3,-0.06,0.04,1.14,3.93,32.0,0.680
4,-0.06,0.04,1.15,3.93,32.0,0.680
5,-0.06,0.04,1.14,3.93,32.0,0.680
6,-0.06,0.04,1.14,3.93,32.0,0.680
7,-0.06,0.04,1.14,3.93,32.2,0.683
8,-0.06,0.03,1.15,3.93,32.2,0.683
9,-0.06,0.03,1.14,3.93,32.2,0.683
C,-0.06,0.04,1.14,3.93,32.2,0.685
0,-0.06,0.03,1.15,3.93,32.2,0.683
1,-0.06,0.04,1.15,3.93,32.2,0.683
2,-0.06,0.03,1.14,3.93,32.0,0.691
3,-0.06,0.04,1.14,3.93,32.2,0.694
4,-0.06,0.04,1.15,3.93,32.2,0.699
5,-0.06,0.04,1.15,3.93,32.0,0.707
6,-0.06,0.04,1.14,3.93,32.0,0.707
7,-0.06,0.04,1.14,3.93,32.0,0.709
8,-0.06,0.04,1.15,3.93,32.2,0.707
9,-0.05,0.03,1.15,3.93,32.2,0.704
C,-0.06,0.04,1.15,3.93,32.0,0.702
0,-0.06,0.04,1.14,3.93,32.0,0.707
1,-0.06,0.04,1.14,3.93,32.2,0.707
2,-0.06,0.04,1.15,3.93,32.2,0.707
3,-0.06,0.03,1.15,3.93,32.0,0.702
4,-0.06,0.04,1.14,3.93,32.0,0.702
5,-0.06,0.04,1.15,3.93,32.2,0.702
6,-0.06,0.04,1.15,3.93,32.0,0.702
7,-0.06,0.04,1.14,3.93,32.0,0.699
8,-0.06,0.04,1.14,3.93,32.0,0.699
9,-0.06,0.04,1.15,3.93,32.2,0.704
C,-0.06,0.04,1.14,3.93,32.0,0.699
0,-0.06,0.03,1.14,3.93,32.2,0.699
1,-0.06,0.04,1.14,3.93,32.2,0.699
2,-0.06,0.04,1.14,3.93,32.2,0.701
3,-0.06,0.04,1.15,3.93,32.2,0.699
4,-0.06,0.03,1.14,3.93,32.0,0.699
5,-0.06,0.04,1.15,3.93,32.2,0.699
6,-0.06,0.03,1.14,3.93,32.2,0.696
7,-0.06,0.03,1.15,3.93,32.0,0.696
8,-0.06,0.03,1.15,3.93,32.2,0.691
9,-0.06,0.03,1.14,3.93,32.0,0.691
C,-0.06,0.04,1.14,3.93,32.2,0.691
0,-0.06,0.04,1.15,3.93,32.2,0.691
1,-0.06,0.03,1.15,3.93,32.0,0.691
2,-0.06,0.04,1.14,3.93,32.0,0.688
3,-0.06,0.04,1.14,3.93,32.2,0.691
4,-0.06,0.03,1.14,3.93,32.0,0.688
5,-0.06,0.03,1.15,3.93,32.2,0.688
6,-0.06,0.03,1.14,3.93,32.2,0.683
7,-0.06,0.04,1.15,3.93,32.2,0.688
8,-0.06,0.03,1.14,3.93,32.0,0.683
9,-0.06,0.03,1.15,3.93,32.2,0.683
C,-0.06,0.04,1.14,3.93,32.0,0.683
0,-0.06,0.04,1.14,3.93,32.0,0.688
1,-0.06,0.03,1.14,3.93,32.2,0.691
2,-0.06,0.03,1.15,3.93,32.2,0.686
3,-0.06,0.04,1.14,3.93,32.2,0.691
4,-0.06,0.04,1.15,3.93,32.0,0.691
5,-0.06,0.04,1.14,3.93,32.2,0.691
6,-0.06,0.03,1.15,3.93,32.0,0.693
7,-0.06,0.04,1.14,3.93,32.2,0.683
8,-0.06,0.04,1.15,3.93,32.0,0.688
9,-0.06,0.04,1.14,3.93,32.2,0.688
C,-0.06,0.04,1.15,3.93,32.2,0.688
0,-0.06,0.04,1.15,3.93,32.2,0.691
1,-0.06,0.04,1.14,3.93,32.2,0.685
2,-0.06,0.04,1.15,3.93,32.2,0.683
3,-0.06,0.03,1.15,3.93,32.2,0.683
4,-0.06,0.04,1.14,3.93,32.2,0.683
5,-0.06,0.04,1.14,3.93,32.2,0.683
6,-0.06,0.04,1.14,3.93,32.2,0.683
7,-0.06,0.04,1.15,3.93,32.2,0.683
8,-0.06,0.04,1.14,3.93,32.0,0.683
9,-0.06,0.04,1.15,3.93,32.0,0.683
C,-0.06,0.04,1.14,3.93,32.0,0.685
0,-0.06,0.04,1.15,3.93,32.0,0.683
1,-0.06,0.04,1.15,3.93,32.2,0.683
2,-0.06,0.04,1.14,3.93,32.2,0.685
3,-0.06,0.04,1.14,3.93,32.2,0.683
4,-0.06,0.04,1.14,3.93,32.2,0.683
5,-0.06,0.04,1.15,3.93,32.2,0.683
6,-0.06,0.04,1.14,3.93,32.0,0.683
7,-0.06,0.04,1.14,3.93,32.2,0.683
8,-0.06,0.04,1.15,3.93,32.0,0.683
9,-0.06,0.04,1.15,3.93,32.2,0.683
C,-0.06,0.04,1.15,3.93,32.0,0.680
0,-0.06,0.03,1.14,3.93,32.2,0.683
1,-0.06,0.04,1.15,3.93,32.2,0.683
2,-0.06,0.04,1.14,3.93,32.2,0.683
3,-0.06,0.04,1.15,3.93,32.2,0.683
4,-0.06,0.03,1.15,3.93,32.0,0.683
5,-0.06,0.04,1.14,3.93,32.2,0.683
6,-0.05,0.04,1.14,3.93,32.2,0.685
7,-0.06,0.04,1.14,3.93,32.2,0.683
8,-0.06,0.03,1.15,3.93,32.2,0.680
9,-0.06,0.04,1.15,3.93,32.2,0.680
C,-0.05,0.04,1.14,3.93,32.0,0.677
0,-0.05,0.04,1.14,3.93,32.0,0.680
1,-0.06,0.04,1.15,3.93,32.2,0.680
2,-0.06,0.03,1.14,3.93,32.0,0.680
3,-0.06,0.04,1.14,3.93,32.2,0.680
4,-0.06,0.04,1.14,3.93,32.2,0.680
5,-0.06,0.04,1.14,3.93,32.2,0.680
6,-0.06,0.03,1.15,3.93,32.2,0.680
7,-0.06,0.04,1.14,3.93,32.2,0.675
8,-0.06,0.04,1.15,3.93,32.2,0.675
9,-0.06,0.04,1.15,3.93,32.2,0.680
C,-0.06,0.04,1.15,3.93,32.2,0.680
0,-0.06,0.04,1.14,3.93,32.0,0.675
1,-0.06,0.03,1.14,3.93,32.2,0.675
2,-0.06,0.04,1.14,3.93,32.2,0.680
3,-0.06,0.04,1.14,3.93,32.2,0.680
4,-0.06,0.04,1.15,3.93,32.2,0.680
5,-0.06,0.04,1.14,3.93,32.0,0.677
6,-0.06,0.03,1.15,3.93,32.0,0.675
7,-0.06,0.04,1.15,3.93,32.2,0.675
8,-0.06,0.04,1.14,3.93,32.0,0.675
9,-0.06,0.04,1.15,3.93,32.0,0.677
C,-0.05,0.04,1.14,3.93,32.2,0.675
0,-0.06,0.04,1.15,3.93,32.2,0.675
1,-0.06,0.03,1.15,3.93,32.0,0.675
2,-0.05,0.04,1.14,3.93,32.0,0.675
3,-0.06,0.04,1.15,3.93,32.2,0.675
4,-0.06,0.04,1.15,3.93,32.0,0.675
5,-0.06,0.03,1.14,3.93,32.2,0.675
6,-0.06,0.04,1.14,3.93,32.2,0.675
7,-0.06,0.04,1.15,3.93,32.2,0.675
8,-0.06,0.04,1.14,3.93,32.2,0.675
9,-0.06,0.04,1.14,3.93,32.2,0.675
C,-0.06,0.04,1.14,3.93,32.0,0.675
0,-0.06,0.04,1.15,3.93,32.2,0.675
1,-0.06,0.04,1.14,3.93,32.2,0.675
2,-0.06,0.04,1.14,3.93,32.2,0.675
3,-0.06,0.04,1.15,3.93,32.2,0.675
4,-0.06,0.04,1.15,3.93,32.0,0.675
5,-0.06,0.04,1.14,3.93,32.2,0.675
6,-0.06,0.04,1.15,3.93,32.2,0.675
7,-0.06,0.04,1.14,3.93,32.2,0.675
8,-0.06,0.04,1.15,3.93,32.2,0.677
9,-0.06,0.04,1.15,3.93,32.2,0.675
C,-0.06,0.04,1.14,3.93,32.2,0.675
0,-0.06,0.04,1.14,3.93,32.2,0.670
1,-0.06,0.04,1.14,3.93,32.0,0.675
2,-0.06,0.04,1.15,3.93,32.2,0.670
3,-0.06,0.04,1.15,3.93,32.2,0.677
4,-0.05,0.04,1.14,3.93,32.2,0.675
5,-0.06,0.05,1.14,3.93,32.2,0.670
6,-0.05,0.05,1.15,3.93,32.2,0.670
7,-0.06,0.05,1.14,3.93,32.2,0.675
8,-0.05,0.05,1.14,3.93,32.0,0.670
9,-0.06,0.05,1.14,3.93,32.2,0.670
C,-0.06,0.05,1.15,3.93,32.2,0.667
0,-0.06,0.05,1.14,3.93,32.2,0.667
1,-0.06,0.05,1.14,3.93,32.2,0.667
2,-0.06,0.05,1.15,3.93,32.2,0.670
3,-0.06,0.05,1.15,3.93,32.2,0.667
4,-0.05,0.06,1.14,3.93,32.2,0.672
5,-0.05,0.06,1.14,3.93,32.2,0.667
6,-0.06,0.06,1.15,3.93,32.2,0.667
7,-0.06,0.06,1.14,3.93,32.2,0.667
8,-0.06,0.06,1.14,3.93,32.2,0.667
9,-0.06,0.05,1.14,3.93,32.2,0.667
C,-0.06,0.06,1.15,3.93,32.2,0.667
0,-0.06,0.06,1.15,3.93,32.2,0.667
1,-0.06,0.05,1.15,3.93,32.2,0.669
2,-0.06,0.06,1.14,3.93,32.2,0.669
3,-0.06,0.06,1.14,3.93,32.2,0.667
4,-0.06,0.05,1.15,3.93,32.2,0.667
5,-0.06,0.06,1.14,3.93,32.2,0.667
6,-0.06,0.06,1.14,3.93,32.2,0.667
7,-0.06,0.06,1.14,3.93,32.2,0.662
8,-0.06,0.06,1.14,3.93,32.2,0.667
9,-0.06,0.06,1.14,3.93,32.2,0.667
C,-0.06,0.06,1.15,3.93,32.2,0.667
0,-0.06,0.06,1.15,3.93,32.2,0.662
1,-0.05,0.05,1.15,3.93,32.0,0.664
2,-0.05,0.06,1.14,3.93,32.2,0.664
3,-0.06,0.06,1.14,3.93,32.2,0.659
4,-0.06,0.06,1.14,3.93,32.2,0.661
5,-0.06,0.05,1.15,3.93,32.2,0.659
6,-0.05,0.05,1.14,3.93,32.2,0.659
7,-0.06,0.05,1.15,3.93,32.2,0.659
8,-0.06,0.05,1.14,3.93,32.2,0.659
9,-0.06,0.05,1.14,3.93,32.2,0.659
C,-0.06,0.05,1.14,3.93,32.2,0.659
0,-0.06,0.05,1.15,3.93,32.2,0.661
1,-0.06,0.05,1.14,3.93,32.2,0.659
2,-0.06,0.05,1.14,3.93,32.2,0.655
3,-0.05,0.05,1.14,3.93,32.2,0.659
4,-0.06,0.05,1.14,3.93,32.2,0.659
5,-0.05,0.04,1.14,3.93,32.2,0.656
6,-0.05,0.05,1.15,3.93,32.2,0.656
7,-0.06,0.05,1.14,3.93,32.2,0.656
8,-0.06,0.05,1.15,3.93,32.2,0.659
9,-0.06,0.05,1.14,3.93,32.2,0.655
C,-0.06,0.05,1.14,3.93,32.2,0.656
0,-0.06,0.05,1.15,3.93,32.2,0.652
1,-0.05,0.05,1.14,3.93,32.2,0.652
2,-0.05,0.05,1.15,3.93,32.2,0.656
3,-0.06,0.05,1.14,3.93,32.2,0.652
4,-0.06,0.05,1.15,3.93,32.2,0.656
5,-0.06,0.05,1.15,3.93,32.2,0.658
6,-0.06,0.06,1.15,3.93,32.2,0.652
7,-0.05,0.05,1.14,3.93,32.2,0.656
8,-0.06,0.05,1.14,3.93,32.2,0.656
9,-0.05,0.06,1.14,3.93,32.2,0.652
C,-0.06,0.06,1.14,3.93,32.2,0.654
0,-0.06,0.05,1.15,3.93,32.2,0.659
1,-0.06,0.06,1.15,3.93,32.2,0.655
2,-0.10,0.08,1.20,3.93,32.2,0.652
3,-0.00,0.08,0.86,3.93,32.2,0.634
4,-0.08,-0.03,1.10,3.93,32.2,0.502
5,-0.08,0.06,1.24,3.93,32.2,0.299
6,-0.02,0.01,1.14,3.93,32.2,0.310
7,0.00,0.08,1.10,3.93,32.2,0.324
8,-0.00,0.09,1.18,3.93,32.2,0.340
9,-0.00,0.04,1.17,3.93,32.2,0.352
C,0.00,0.07,1.11,3.93,32.2,0.352
0,-0.02,0.04,1.14,3.93,32.2,0.272
1,-0.02,0.04,1.15,3.93,32.2,0.248
2,-0.01,0.00,1.14,3.93,32.2,0.276
3,0.00,0.05,1.14,3.93,32.2,0.337
4,0.00,0.06,1.11,3.93,32.2,0.354
5,0.00,0.08,1.13,3.93,32.2,0.317
6,0.00,0.07,1.15,3.93,32.2,0.282
7,0.02,0.09,1.17,3.93,32.2,0.262
8,-0.00,0.06,1.13,3.93,32.2,0.248
9,-0.02,0.07,1.15,3.93,32.2,0.239
C,-0.02,0.05,1.17,3.93,32.2,0.239
0,-0.01,0.11,1.13,3.93,32.2,0.253
1,-0.02,0.14,1.21,3.93,32.2,0.267
2,-0.02,0.06,1.14,3.93,32.2,0.267
3,-0.02,0.04,1.14,3.93,32.2,0.284
4,-0.03,0.02,1.18,3.93,32.2,0.336
5,-0.00,0.14,1.13,3.93,32.2,0.411
6,-0.00,0.07,1.13,3.93,32.2,0.401
